fid,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation,X,Y
"147",24.61338,12.73822,76.17947,88.56138,32.62226,15.90093,16.72133,25.49663,23.60777,3558.18652,667.10382,15.00706,85.4376,1742.78113,120.69089,695,-92.215555,15.099722
"148",24.73843,13.10227,55.97488,400.95154,34.73089,11.32348,23.40741,29.10356,20.26808,692.68689,191.0314,0.60938,115.87868,492.4632,5.51289,14.5,-106.44174,23.29926
"149",21.26579,13.68652,48.82235,531.64233,34.83392,6.80062,28.0333,27.3346,15.34994,838.94537,212.9856,19.97252,80.2556,390.14581,63.09786,494,-100.135168,25.398521
"150",19.05893,17.10234,51.23749,613.40729,35.26194,1.88336,33.37858,26.37103,12.50175,316.25082,68.26514,4.06922,86.55907,189.84727,20.45868,1149,-105.493886,28.263309
"151",21.13297,12.46376,74.11469,100.91117,29.34062,12.52377,16.81685,22.15265,19.86271,2923.79492,539.02478,22.40551,82.28024,1357.95874,123.10324,1290.5,-92.17,15.39
"152",21.13297,12.46376,74.11469,100.91117,29.34062,12.52377,16.81685,22.15265,19.86271,2923.79492,539.02478,22.40551,82.28024,1357.95874,123.10324,1290.5,-92.17,15.39
"153",21.13297,12.46376,74.11469,100.91117,29.34062,12.52377,16.81685,22.15265,19.86271,2923.79492,539.02478,22.40551,82.28024,1357.95874,123.10324,1290.5,-92.17,15.39
"154",21.13297,12.46376,74.11469,100.91117,29.34062,12.52377,16.81685,22.15265,19.86271,2923.79492,539.02478,22.40551,82.28024,1357.95874,123.10324,1290.5,-92.17,15.39
"155",17.77855,14.11627,69.17327,157.90102,28.39342,7.9863,20.40712,19.60254,15.99146,1087.4812,229.10291,6.19893,105.53452,655.38763,21.51526,1900.5,-99.56,18.81
"156",17.77855,14.11627,69.17327,157.90102,28.39342,7.9863,20.40712,19.60254,15.99146,1087.4812,229.10291,6.19893,105.53452,655.38763,21.51526,1900.5,-99.56,18.81
"157",17.77855,14.11627,69.17327,157.90102,28.39342,7.9863,20.40712,19.60254,15.99146,1087.4812,229.10291,6.19893,105.53452,655.38763,21.51526,1900.5,-99.56,18.81
"158",21.63758,14.96839,67.52637,190.27266,32.86275,10.69602,22.16673,23.84985,19.43704,836.76849,179.4682,3.86081,107.63388,507.63229,12.56124,1294,-98.909561,18.744478
"159",24.89264,10.86461,59.28785,199.2124,34.40886,16.08367,18.32519,26.81446,22.46666,2847.9502,537.42682,54.51351,76.68203,1426.55847,197.16136,230,-91.2111,16.309
"160",17.37295,14.06143,69.45949,154.53876,27.88884,7.64477,20.24407,19.14346,15.61355,1108.46838,231.71111,6.61644,105.10009,667.43799,22.68193,1943.5,-99.5572,18.8092
"161",24.42146,15.75382,59.15862,443.46616,36.34502,9.71523,26.62979,29.53379,19.67696,711.38159,199.4227,1.6806,121.43574,526.86371,8.63372,82,-107.918667,25.49175
"162",25.78824,13.16257,70.4522,175.60645,33.63509,14.95211,18.68298,27.6029,23.56837,853.72662,221.6088,0.36771,115.48378,575.36951,3.07537,102.5,-104.470222,19.156583
"163",24.91835,10.18091,57.8914,202.20015,34.05703,16.47081,17.58622,26.89515,22.44867,3250.80273,646.57123,54.78397,79.55278,1732.94409,202.75487,143,-90.873889,16.207222
"164",25.45379,13.90089,73.30403,114.92636,34.29436,15.33103,18.96333,26.45801,24.23488,1150.57117,276.9169,2.3876,110.97285,684.55737,16.11369,205.5,-96.418333,15.7875
"165",25.4883,13.89948,73.38196,114.14271,34.32421,15.38294,18.94127,26.48324,24.27559,1159.59485,276.48059,2.38845,110.81477,687.72137,16.23639,212,-96.401472,15.78875
"166",25.98972,12.85822,69.58182,185.23132,33.64605,15.16677,18.47928,27.89333,23.63546,845.22296,223.9039,0.46145,115.00868,563.23297,3.53317,31,-104.632889,19.223944
"167",24.70978,14.76635,59.55165,391.46838,35.24788,10.45201,24.79587,29.1164,20.44641,754.98138,198.8187,1.4838,112.77496,527.091,11.0329,63.5,-106.620444,23.885528
"168",25.85128,11.02646,60.76545,204.09787,35.2004,17.05446,18.14594,27.85649,23.31897,2274.57031,404.8009,70.35669,55.94656,847.43671,252.35854,66.5,-91.982222,17.509167
"169",18.22543,19.14506,63.01333,315.06967,33.02797,2.64541,30.38256,21.75944,14.63732,696.03058,193.6485,2.08365,118.08639,483.8132,12.1179,1746.5,-102.784333,21.231833
"170",21.46271,14.91761,64.17491,256.73911,31.93995,8.69472,23.24523,24.15592,18.63838,1287.36218,339.1142,1.16753,119.89305,917.93774,16.45902,838.5,-104.909778,21.241167
"171",24.65743,15.77436,61.83368,366.19409,35.98778,10.47683,25.51095,28.85973,20.70312,856.30066,226.9514,1.82531,116.96859,616.1109,12.76309,204,-107.058139,24.597611
"172",25.96154,13.6836,73.11985,117.48917,34.58869,15.87476,18.71393,26.9744,24.72127,1112.02515,264.07681,2.69298,111.3558,664.89093,14.37162,63.5,-96.4275,15.736111
"173",24.97695,16.30105,60.9912,397.25729,36.82896,10.10208,26.72688,29.52111,20.69785,849.30151,236.2804,1.25882,121.2101,627.67999,10.06008,110,-107.139055,24.797167
"174",24.16069,16.23003,59.80954,438.91647,36.45524,9.31904,27.1362,29.2324,19.51388,771.7785,214.3495,2.23508,121.02026,569.3645,10.45827,169,-107.870361,25.569222
"175",25.10325,15.97532,69.68641,171.54344,35.70356,12.77897,22.92459,26.81222,23.24413,775.65607,176.77609,0.54007,112.68453,524.43561,4.98643,472,-103.841111,19.307472
"176",25.47747,15.41077,62.31026,284.51904,36.74838,12.01607,24.73231,28.4783,22.3162,1186.73865,320.62881,0.99424,130.75772,929.02289,8.68109,57,-105.341833,22.626472
"177",23.48975,16.901,59.34449,442.18747,36.80302,8.32355,28.47947,28.51613,18.83114,881.13861,240.00681,4.27368,113.55781,620.17151,23.29796,437,-107.767389,25.834056
"178",21.02776,17.76734,63.31725,277.31778,34.83301,6.77219,28.06082,23.99485,17.79726,823.4292,223.3938,2.40805,117.00274,568.77472,14.20051,1236,-103.990055,20.533083
"179",24.81945,15.94655,60.20149,429.53513,36.44308,9.95445,26.48863,29.76574,20.18015,698.24744,198.26759,0.62032,121.29659,517.10248,7.96345,54,-107.693417,25.093389
"180",26.31693,13.54596,73.89565,112.0937,34.75676,16.42556,18.3312,27.23989,25.14694,1124.6344,255.2272,2.59557,110.99052,664.8703,14.59591,27,-96.303833,15.708139
"181",25.03882,14.5173,61.91674,314.6304,35.0164,11.56992,23.44648,28.47709,21.60032,888.33887,247.27029,0.48649,127.18308,681.85681,9.40197,43.5,-105.840194,23.070639
"182",22.31768,13.12458,67.28015,175.57982,32.20438,12.69702,19.50736,23.98637,20.14275,1935.26721,339.37439,55.15883,63.35333,818.75739,198.36519,865,-92.053611,16.898889
"183",23.38081,15.59462,62.40632,260.79004,35.38109,10.39224,24.98885,26.03135,20.50977,1053.01233,306.84991,0.95055,122.17259,741.51331,12.7804,747,-104.549,21.360583
"184",25.45198,15.10133,62.12262,284.31573,36.4517,12.1428,24.3089,28.44327,22.28154,1188.88904,323.4151,0.94424,130.53972,928.50128,8.19338,43,-105.354305,22.545778
"185",25.61062,15.53628,62.2164,287.72745,37.02338,12.05202,24.97136,28.64459,22.41999,1174.33972,318.02802,1.03213,130.98372,920.54022,8.56838,71,-105.320694,22.634417
"186",24.7404,14.83705,60.81567,355.60858,35.16356,10.76681,24.39675,28.65891,20.85659,799.19708,217.9494,0.83558,119.70033,584.73309,12.33449,132,-106.223333,23.537222
"187",25.44484,13.11727,67.2103,212.49203,33.35854,13.84179,19.51675,27.64839,22.88442,785.22894,213.6701,0.52355,111.2407,519.73163,4.41074,14,-104.889361,19.352139
"188",17.94447,19.25331,64.36682,300.64783,32.42635,2.51449,29.91186,21.29568,14.50231,662.57251,185.9113,2.29351,118.65271,464.69009,12.01759,1742.5,-102.465833,21.164528
"189",22.31768,13.12458,67.28015,175.57982,32.20438,12.69702,19.50736,23.98637,20.14275,1935.26721,339.37439,55.15883,63.35333,818.75739,198.36519,865,-92.053611,16.898889
"190",26.01282,14.31658,61.76321,261.24207,36.95192,13.77214,23.17978,28.63541,23.14922,1047.40784,288.13751,0.76748,121.88854,770.65302,14.03568,216,-104.797,21.835472
"191",25.85128,11.02646,60.76545,204.09787,35.2004,17.05446,18.14594,27.85649,23.31897,2274.57031,404.8009,70.35669,55.94656,847.43671,252.35854,66.5,-91.982222,17.509167
"192",25.4883,13.89948,73.38196,114.14271,34.32421,15.38294,18.94127,26.48324,24.27559,1159.59485,276.48059,2.38845,110.81477,687.72137,16.23639,212,-96.401472,15.78875
"193",25.98972,12.85822,69.58182,185.23132,33.64605,15.16677,18.47928,27.89333,23.63546,845.22296,223.9039,0.46145,115.00868,563.23297,3.53317,31,-104.632889,19.223944
"194",16.92111,16.62035,66.42971,229.47238,29.3065,4.28705,25.01945,19.38301,14.22767,834.48993,194.0554,7.46681,101.89154,518.5907,24.80714,2025.5,-100.450389,19.874806
"195",18.12131,19.46382,65.44663,299.61267,32.43285,2.69286,29.73999,21.45173,14.69779,629.96393,175.7198,2.87105,116.4405,433.6994,13.56203,1715.5,-102.315694,21.229056
"196",21.84698,17.35821,64.69971,262.70474,35.04193,8.21304,26.82889,24.58707,18.85149,938.61609,255.4998,2.11035,122.808,663.63019,15.53872,1043,-104.376611,21.036778
"197",26.96335,10.21391,67.39182,133.29584,33.43943,18.28342,15.15601,28.20804,25.43011,1068.68604,313.86511,0.14881,117.72771,739.48413,1.94753,34.5,-102.200667,18.028889
"198",25.91689,12.93379,69.66008,185.94167,33.58135,15.01435,18.567,27.83106,23.56663,848.66449,225.3221,0.46861,115.05715,567.38373,3.60113,26,-104.646778,19.225389
"199",23.38081,15.59462,62.40632,260.79004,35.38109,10.39224,24.98885,26.03135,20.50977,1053.01233,306.84991,0.95055,122.17259,741.51331,12.7804,747,-104.549,21.360583
"200",26.31693,13.54596,73.89565,112.0937,34.75676,16.42556,18.3312,27.23989,25.14694,1124.6344,255.2272,2.59557,110.99052,664.8703,14.59591,27,-96.303833,15.708139
"201",27.3432,14.94537,62.31063,207.61359,39.64473,15.65947,23.98526,29.79848,25.08673,760.10077,174.1595,0.74262,109.78788,491.03571,5.15466,274.5,-102.435417,19.138
"202",24.81945,15.94655,60.20149,429.53513,36.44308,9.95445,26.48863,29.76574,20.18015,698.24744,198.26759,0.62032,121.29659,517.10248,7.96345,54,-107.693389,25.093722
"203",24.6349,14.55932,54.44392,490.72131,37.48816,10.7463,26.74186,30.55593,19.41381,295.37973,80.53973,0.31098,103.88029,192.10991,4.50034,12,-109.167694,25.919111
"204",24.78429,14.27306,62.09894,307.57727,34.51093,11.52654,22.98439,28.1336,21.41739,919.4306,254.0882,0.48382,126.60201,703.1825,9.25248,51.5,-105.850194,23.001028
"205",24.91835,10.18091,57.8914,202.20015,34.05703,16.47081,17.58622,26.89515,22.44867,3250.80273,646.57123,54.78397,79.55278,1732.94409,202.75487,143,-90.873889,16.207222
"206",24.88906,16.09278,61.60401,401.7627,36.27531,10.15237,26.12294,29.524,20.58165,741.89789,204.3152,0.91185,118.64541,540.31769,8.31687,64,-107.300583,24.802972
"207",24.31412,12.66509,77.07267,85.17384,32.17089,15.73823,16.43266,25.13522,23.35814,3613.17822,672.70319,15.98083,85.07095,1763.87268,126.96262,677,-92.224167,15.079444
"208",18.12131,19.46382,65.44663,299.61267,32.43285,2.69286,29.73999,21.45173,14.69779,629.96393,175.7198,2.87105,116.4405,433.6994,13.56203,1715.5,-102.314583,21.228639
"209",25.24634,13.16895,66.46182,223.98735,33.30342,13.48912,19.8143,27.58645,22.61911,798.47919,216.98289,0.59559,111.71368,534.88391,5.57531,5.5,-105.078694,19.538694
"210",25.78824,13.16257,70.4522,175.60645,33.63509,14.95211,18.68298,27.6029,23.56837,853.72662,221.6088,0.36771,115.48378,575.36951,3.07537,102.5,-104.470667,19.1575
"211",24.16069,16.23003,59.80954,438.91647,36.45524,9.31904,27.1362,29.2324,19.51388,771.7785,214.3495,2.23508,121.02026,569.3645,10.45827,169,-107.870333,25.568972
"212",25.79876,13.42218,71.74428,127.64559,34.19983,15.49146,18.70837,26.92253,24.43842,1009.18317,250.0202,2.0853,113.30967,625.39648,10.91841,9.5,-96.740333,15.730806
"213",24.30733,17.97703,59.34212,475.74893,38.47823,8.18435,30.29388,29.72947,19.26891,818.15814,209.66769,4.65622,101.22288,527.7937,29.08386,227.5,-108.321194,26.722778
"214",25.61062,15.53628,62.2164,287.72745,37.02338,12.05202,24.97136,28.64459,22.41999,1174.33972,318.02802,1.03213,130.98372,920.54022,8.56838,71,-105.320694,22.634417
"215",20.45028,17.3277,63.20741,276.46631,34.08057,6.66654,27.41403,23.44136,17.24973,889.75513,247.60789,2.2532,120.6124,625.8996,13.6652,1323.5,-103.980833,20.718833
"216",24.7404,14.83705,60.81567,355.60858,35.16356,10.76681,24.39675,28.65891,20.85659,799.19708,217.9494,0.83558,119.70033,584.73309,12.33449,132,-106.223333,23.537222
"217",21.25807,14.12955,63.4285,250.89523,31.36507,9.08872,22.27635,23.85706,18.47884,1234.07678,344.9137,0.95842,121.40974,890.04431,14.47182,923,-104.851444,21.471944
"218",24.88906,16.09278,61.60401,401.7627,36.27531,10.15237,26.12294,29.524,20.58165,741.89789,204.3152,0.91185,118.64541,540.31769,8.31687,64,-107.300583,24.802972
"219",25.98972,12.85822,69.58182,185.23132,33.64605,15.16677,18.47928,27.89333,23.63546,845.22296,223.9039,0.46145,115.00868,563.23297,3.53317,31,-104.632889,19.223944
"220",22.43116,13.57967,64.55075,162.99857,32.02914,10.99194,21.0372,24.09279,20.67926,880.54797,196.69839,0.58496,103.42661,558.36737,5.40518,840,-102.299722,18.355917
"221",26.19327,16.47137,62.40211,233.1673,39.5465,13.15096,26.39554,29.07093,23.6022,887.97156,204.9585,2.18423,114.81367,580.24121,12.29001,526,-100.6865,19.058056
"222",25.19538,12.8388,62.94697,265.78818,34.04992,13.65371,20.39621,28.0136,22.26781,1349.11633,338.9628,1.64578,122.01441,983.9787,13.74469,46.5,-105.148305,20.735417
"223",24.16069,16.23003,59.80954,438.91647,36.45524,9.31904,27.1362,29.2324,19.51388,771.7785,214.3495,2.23508,121.02026,569.3645,10.45827,169,-107.870361,25.569222
"224",25.59262,15.67721,62.1858,286.04224,37.21122,12.00095,25.21027,28.59324,22.42584,1190.69678,323.0542,1.07086,130.97858,932.97388,9.16411,84,-105.288833,22.649722
"225",21.46271,14.91761,64.17491,256.73911,31.93995,8.69472,23.24523,24.15592,18.63838,1287.36218,339.1142,1.16753,119.89305,917.93774,16.45902,838.5,-104.916333,21.236778
"226",24.54184,14.55769,53.8167,502.84421,37.56967,10.51917,27.0505,30.68272,19.20485,274.85577,79.71741,0.34699,103.35771,175.29312,3.81728,9,-109.303278,25.973861
"227",24.68831,17.23869,60.14575,474.48077,38.0438,9.38227,28.66153,30.29078,19.61994,515.56427,132.5242,1.06649,110.29646,363.26349,11.82578,37,-108.733472,26.145444
"228",20.37716,15.76756,59.50478,403.56265,33.01706,6.51908,26.49798,24.97503,16.04168,922.31494,226.7925,4.53431,91.28454,553.66083,42.25616,925.5,-107.386944,25.54725
"229",16.73974,15.4684,60.98234,396.24588,28.54782,3.18245,25.36537,21.25489,12.47544,1263.35193,274.66641,12.73051,82.47478,707.09412,74.65866,1504.5,-107.56125,25.788528
"230",19.23078,16.20456,63.33139,229.33171,31.91958,6.33265,25.58693,21.66118,16.58376,744.20343,154.21561,1.69727,98.69088,438.76801,10.88451,1514,-103.476944,19.704667
"231",19.51361,16.31107,63.50837,230.80748,32.31865,6.63531,25.68334,21.95598,16.83137,707.62292,152.67081,2.0242,100.59097,426.90762,10.28887,1503,-103.469972,19.770917
"232",24.70978,14.76635,59.55165,391.46838,35.24788,10.45201,24.79587,29.1164,20.44641,754.98138,198.8187,1.4838,112.77496,527.091,11.0329,63.5,-106.620444,23.885528
"233",24.83706,13.69163,61.7153,318.03174,33.97266,11.78751,22.18515,28.27925,21.34222,885.94446,246.9951,0.46052,125.08592,671.66931,6.6281,22,-105.953889,22.881889
"234",24.2868,18.08294,61.06912,455.87482,38.17847,8.56787,29.6106,29.66872,19.43091,641.97583,169.939,2.49144,113.36146,455.25729,16.55554,81,-108.617667,26.408806
"235",22.11738,15.07561,66.29203,237.79793,32.20137,9.46015,22.74122,24.63696,19.51936,1509.776,375.3342,0.33488,122.12053,1087.49792,12.47217,599,-105.332722,20.321167
"236",24.78429,14.27306,62.09894,307.57727,34.51093,11.52654,22.98439,28.1336,21.41739,919.4306,254.0882,0.48382,126.60201,703.1825,9.25248,51.5,-105.850194,23.001028
"237",25.03882,14.5173,61.91674,314.6304,35.0164,11.56992,23.44648,28.47709,21.60032,888.33887,247.27029,0.48649,127.18308,681.85681,9.40197,43.5,-105.838972,23.072528
"238",26.19408,12.73525,69.62146,182.55847,33.8418,15.54967,18.29213,28.06407,23.84834,831.1897,217.49339,0.40461,114.6843,550.09039,3.20507,4.5,-104.527805,19.183111
"239",25.50076,13.24749,62.9763,275.11813,34.51723,13.48155,21.03568,28.36295,22.52028,1441.43335,431.50259,1.06393,130.31137,1114.83691,15.64581,27,-105.134805,21.693472
"240",25.72262,13.72276,73.24358,116.70355,34.36453,15.62874,18.73579,26.73017,24.49758,1108.79944,267.8688,2.595,111.49119,664.66321,14.29949,146.5,-96.464528,15.728139
"241",23.90816,17.34129,59.62197,447.35764,37.46737,8.38196,29.08541,28.99398,19.12216,907.34753,248.3512,4.69825,116.723,649.91339,22.09744,295.5,-108.039917,26.043056
"242",27.2358,14.88117,62.04074,207.12331,39.51103,15.52491,23.98612,29.68077,24.97655,787.85284,178.88789,0.71627,109.66537,511.23828,4.83231,273,-102.402278,19.073583
"243",18.93489,15.5924,62.73344,241.31897,31.64988,6.79488,24.855,21.59534,16.12993,865.7616,226.2404,2.88303,116.43626,587.6889,12.64122,1609,-103.453917,20.479833
"244",25.72262,13.72276,73.24358,116.70355,34.36453,15.62874,18.73579,26.73017,24.49758,1108.79944,267.8688,2.595,111.49119,664.66321,14.29949,146.5,-96.464528,15.728139
"245",25.05088,12.1076,66.54501,183.13237,33.49493,15.30033,18.1946,26.76068,22.8972,752.83179,119.6789,28.61599,43.6921,279.20111,100.90446,5,-88.159778,21.573833
"246",24.27859,18.00478,59.41992,474.79013,38.44765,8.14673,30.30092,29.69215,19.2564,817.74878,210.2995,4.64513,101.39808,528.14948,28.82649,231.5,-108.321861,26.704833
"247",24.31681,16.30191,57.34901,496.63223,37.74811,9.32233,28.42579,30.17653,19.02947,413.04028,104.6319,0.53091,108.00916,286.64145,9.19719,17,-108.984722,26.252889
"248",21.44021,14.18438,64.63628,165.80983,31.58592,9.641,21.94492,23.1667,19.66353,974.92975,216.12891,0.45608,104.46021,618.0285,8.55502,1018.5,-102.29125,18.387194
"249",25.03882,14.5173,61.91674,314.6304,35.0164,11.56992,23.44648,28.47709,21.60032,888.33887,247.27029,0.48649,127.18308,681.85681,9.40197,43.5,-105.840194,23.070639
"250",25.10325,15.97532,69.68641,171.54344,35.70356,12.77897,22.92459,26.81222,23.24413,775.65607,176.77609,0.54007,112.68453,524.43561,4.98643,472,-103.840555,19.30725
"251",24.54782,15.25812,62.12406,260.43857,36.27879,11.71807,24.56072,27.20158,21.71022,1021.55994,290.38931,0.69312,119.74782,718.54761,12.42625,548,-104.564861,21.4295
"252",24.79781,15.12126,56.05125,481.76431,37.64806,10.6705,26.97756,30.49014,19.6575,320.45129,79.82152,0.28748,102.38866,210.04523,6.3087,18.5,-108.986222,25.918944
"253",24.55445,14.52241,59.26656,389.96408,34.91528,10.41174,24.50354,28.93571,20.29748,736.37384,193.30679,1.26502,112.30873,513.02228,10.43303,82,-106.59775,23.792861
"254",24.78429,14.27306,62.09894,307.57727,34.51093,11.52654,22.98439,28.1336,21.41739,919.4306,254.0882,0.48382,126.60201,703.1825,9.25248,51.5,-105.850194,23.001028
"255",,,,,,,,,,,,,,,,,-88.145389,21.593694
"256",25.79876,13.42218,71.74428,127.64559,34.19983,15.49146,18.70837,26.92253,24.43842,1009.18317,250.0202,2.0853,113.30967,625.39648,10.91841,9.5,-96.740333,15.730806
"257",17.78986,15.73383,63.98034,297.57648,29.48847,4.89681,24.59166,20.76711,14.34805,481.65164,71.51128,9.24238,63.73445,206.95758,34.54604,1702,-100.195867,23.680833
"258",21.78978,13.82811,43.24643,676.57129,37.46957,5.49442,31.97515,29.60784,14.43164,417.25589,71.24788,15.67988,51.83029,142.53726,50.72806,235,-100.397033,27.441633
"259",21.86624,12.99891,45.96715,574.88092,35.43769,7.15899,28.27871,28.42932,15.47602,594.71393,121.7568,16.76618,61.98595,255.10208,61.8515,373,-99.949722,25.866267
"260",21.32454,13.85286,49.19615,528.86285,35.07963,6.92121,28.15843,27.32368,15.35463,858.55109,221.60831,18.54464,78.17889,383.03906,74.05013,510.5,-99.915303,25.121764
"261",22.04181,13.73512,49.02383,523.56592,35.67346,7.65622,28.01724,27.97128,16.12661,827.39081,191.5106,19.78913,72.66814,370.80719,65.30917,459,-99.598611,24.669722
"262",22.77692,13.70399,45.95981,601.56079,37.44566,7.62832,29.81734,29.55358,15.93086,612.49805,133.78,17.64044,66.56466,259.17502,54.83986,195,-99.449611,25.687028
"263",21.95945,13.42721,47.09425,568.71045,35.66642,7.15506,28.51136,28.47585,15.63248,562.35663,126.927,15.60401,66.36411,247.21387,57.35791,394,-100.151783,25.815333
"264",21.65548,13.67627,48.27329,560.00824,35.16257,6.83165,28.33092,28.03495,15.3824,450.50095,109.5961,13.13262,70.92522,213.06612,45.07594,479,-100.350066,25.916878
"265",21.53273,13.4994,48.22998,544.55139,35.01484,7.02519,27.98965,27.77201,15.46381,593.82867,150.1619,14.48464,77.04211,278.4028,50.69964,497.5,-100.259783,25.697886
"266",20.9223,13.8018,49.3306,542.06586,34.12728,6.14911,27.97817,27.08023,14.85883,325.17462,84.37323,9.36957,74.90383,161.4142,31.13326,626.5,-100.537361,26.02
"267",23.01496,13.58728,45.62042,606.52356,37.64077,7.85744,29.78333,29.82955,16.21762,544.74158,108.7853,18.68812,59.38868,219.84196,57.87911,135.5,-99.2181,25.727717
"268",21.95402,13.9738,47.35751,575.17664,36.39082,6.88378,29.50704,28.51488,15.50827,781.8739,183.3112,22.37957,70.46194,329.33859,74.8308,329,-99.9275,25.389694
"269",21.62566,13.67221,46.05483,608.93396,36.0855,6.39869,29.68681,28.62897,14.89173,500.12991,111.6646,16.24156,65.86983,231.49638,50.06257,381.5,-100.221944,26.481389
